power	self_proposition	perc_for	max_result	earlier_winner
0	0	1.14	48.95	0
0	0	1.08	48.95	0
0	1	1.01	48.95	0
0	1	0.91	48.95	0
1	0	21.6	21.6	0
0	0	21.34	21.6	0
0	1	19.08	21.6	1
0	1	9.33	21.6	0
0	1	6.01	21.6	0
0	0	4.83	21.6	0
0	1	3.4	21.6	0
0	1	3.09	21.6	0
0	0	2.46	21.6	0
0	0	2.27	21.6	0
0	1	2.03	21.6	0
0	1	1.32	21.6	0
0	0	0.96	21.6	0
0	0	0.94	21.6	0
0	0	0.78	21.6	0
0	0	0.48	21.6	0
1	0	27.28	27.28	0
0	1	11.37	27.28	1
0	0	10.17	27.28	0
0	1	7.11	27.28	0
0	0	5.24	27.28	0
0	1	4.86	27.28	0
0	0	4.69	27.28	0
0	0	3.64	27.28	0
0	1	3.6	27.28	0
0	0	3.26	27.28	0
0	0	3.04	27.28	0
0	1	2.55	27.28	0
0	1	2.31	27.28	0
0	0	2.31	27.28	0
0	1	2.06	27.28	0
0	1	1.93	27.28	0
0	1	1.15	27.28	0
0	1	0.74	27.28	1
0	1	0.71	27.28	0
0	0	0.61	27.28	0
0	1	0.57	27.28	0
0	1	0.42	27.28	0
0	0	0.29	27.28	0
1	0	18.13	18.13	1
0	1	12.93	18.13	1
0	1	11.51	18.13	0
1	0	10.11	18.13	0
0	0	9.14	18.13	0
0	0	7.89	18.13	1
0	0	6.48	18.13	0
0	0	4.56	18.13	0
0	1	3.52	18.13	0
0	1	3.14	18.13	1
0	1	3.08	18.13	0
0	0	2.94	18.13	0
0	1	2.69	18.13	0
0	1	2.0	18.13	1
0	1	1.8	18.13	0
1	0	39.22	39.22	1
0	1	12.35	39.22	0
0	0	12.0	39.22	0
0	0	8.3	39.22	0
0	0	6.71	39.22	0
0	1	4.81	39.22	0
0	1	4.66	39.22	0
0	0	4.51	39.22	0
0	0	4.42	39.22	0
0	1	2.96	39.22	0
0	1	27.52	27.52	1
1	0	16.44	27.52	0
0	0	10.63	27.52	0
0	1	9.36	27.52	0
0	0	8.71	27.52	0
0	0	6.58	27.52	0
0	1	5.22	27.52	0
0	0	4.99	27.52	0
0	1	3.39	27.52	0
0	0	3.08	27.52	0
0	1	2.72	27.52	0
0	0	1.3	27.52	0
0	1	33.75	33.75	0
1	0	18.19	33.75	1
0	1	13.03	33.75	0
1	0	10.29	33.75	0
0	0	5.99	33.75	0
0	1	3.29	33.75	1
0	1	3.16	33.75	0
0	0	2.51	33.75	0
0	1	1.77	33.75	0
0	1	1.36	33.75	0
0	1	1.27	33.75	0
0	0	1.16	33.75	0
0	1	1.07	33.75	0
0	1	1.0	33.75	0
0	1	0.82	33.75	0
0	1	0.73	33.75	0
0	0	0.52	33.75	0
0	1	35.81	35.81	1
1	0	17.81	35.81	1
1	0	16.19	35.81	1
0	1	8.11	35.81	0
0	0	5.57	35.81	0
0	0	5.22	35.81	0
0	1	3.08	35.81	0
0	1	2.55	35.81	0
0	1	0.91	35.81	1
0	0	0.87	35.81	0
0	1	0.61	35.81	0
0	1	0.58	35.81	0
0	1	0.51	35.81	1
0	1	0.48	35.81	0
0	1	0.47	35.81	0
0	1	0.43	35.81	0
0	1	0.38	35.81	0
0	1	0.33	35.81	0
0	1	17.99	17.99	0
0	0	14.18	17.99	1
0	1	13.38	17.99	0
0	1	10.32	17.99	0
0	1	9.85	17.99	1
0	0	9.81	17.99	1
0	0	5.31	17.99	0
0	1	4.18	17.99	0
0	1	4.03	17.99	0
0	0	4.0	17.99	0
0	0	2.07	17.99	0
0	1	1.78	17.99	1
0	1	0.97	17.99	0
0	1	0.88	17.99	0
0	0	0.76	17.99	0
0	0	0.43	17.99	0
1	0	30.18	30.18	0
0	0	26.1	30.18	1
0	1	11.07	30.18	0
0	1	9.74	30.18	0
1	0	8.01	30.18	0
0	1	2.91	30.18	0
0	1	2.74	30.18	1
0	0	2.15	30.18	0
0	0	2.04	30.18	0
0	0	1.8	30.18	0
0	1	1.61	30.18	1
0	1	0.66	30.18	0
0	1	0.6	30.18	0
0	1	0.32	30.18	0
0	1	18.61	18.61	1
1	0	14.52	18.61	0
0	1	12.98	18.61	0
0	1	9.26	18.61	0
1	0	8.86	18.61	0
0	1	8.49	18.61	0
0	0	8.13	18.61	0
0	1	4.13	18.61	0
0	0	3.44	18.61	1
0	1	2.63	18.61	0
0	1	1.86	18.61	1
0	1	1.08	18.61	1
0	1	1.07	18.61	0
0	1	1.05	18.61	0
0	1	1.0	18.61	0
0	1	0.88	18.61	1
0	0	0.83	18.61	0
0	1	0.75	18.61	0
0	0	0.36	18.61	1
0	1	73.86	73.86	1
1	0	9.3	73.86	1
0	1	3.96	73.86	1
0	0	3.72	73.86	0
0	1	3.29	73.86	0
0	1	2.92	73.86	0
0	1	1.51	73.86	0
0	1	0.73	73.86	0
0	0	0.67	73.86	0
0	1	33.7	33.7	1
1	0	13.77	33.7	0
0	1	10.54	33.7	0
0	0	9.32	33.7	0
0	1	9.2	33.7	0
0	0	8.24	33.7	0
0	1	4.34	33.7	0
0	0	4.26	33.7	0
0	1	1.31	33.7	0
0	0	1.21	33.7	0
0	1	1.16	33.7	0
0	1	1.14	33.7	1
0	1	0.96	33.7	0
0	1	0.79	33.7	0
1	0	41.15	41.15	0
0	1	23.65	41.15	1
0	0	12.1	41.15	1
1	0	11.59	41.15	0
0	0	3.87	41.15	0
0	0	1.89	41.15	0
0	1	1.59	41.15	0
0	0	1.15	41.15	0
0	0	1.03	41.15	0
0	1	0.95	41.15	0
0	1	0.64	41.15	0
0	1	0.33	41.15	0
0	1	31.26	31.26	1
1	0	22.4	31.26	0
0	0	11.14	31.26	0
0	1	7.7	31.26	0
0	0	6.39	31.26	0
0	0	5.5	31.26	1
0	0	4.54	31.26	0
0	0	2.74	31.26	0
0	1	2.13	31.26	0
0	0	1.96	31.26	0
0	1	1.7	31.26	1
0	1	1.56	31.26	1
0	1	0.9	31.26	0
0	1	30.04	30.04	1
1	0	25.12	30.04	0
0	0	12.29	30.04	1
0	1	6.42	30.04	0
0	1	5.48	30.04	0
1	0	5.0	30.04	0
0	1	3.98	30.04	1
0	0	2.97	30.04	0
0	0	1.7	30.04	0
0	0	1.19	30.04	0
0	1	1.06	30.04	0
0	1	0.98	30.04	0
0	0	0.97	30.04	0
0	1	0.95	30.04	1
0	1	0.61	30.04	0
0	0	0.58	30.04	0
0	1	0.32	30.04	0
0	1	0.24	30.04	0
1	0	34.16	34.16	0
0	1	29.51	34.16	1
0	0	8.81	34.16	0
0	0	5.45	34.16	0
0	1	4.07	34.16	0
0	1	3.76	34.16	0
0	0	2.35	34.16	0
0	1	2.2	34.16	0
0	0	2.14	34.16	1
0	1	1.94	34.16	0
0	0	1.71	34.16	0
0	1	1.47	34.16	0
0	1	0.96	34.16	0
0	1	0.85	34.16	0
0	0	0.56	34.16	1
0	1	21.72	21.72	1
0	1	20.93	21.72	1
0	1	13.96	21.72	1
1	0	13.61	21.72	0
0	1	6.9	21.72	0
0	0	5.24	21.72	0
1	0	4.99	21.72	0
0	1	3.78	21.72	0
0	1	2.33	21.72	0
0	0	1.75	21.72	0
0	0	1.72	21.72	1
0	0	1.38	21.72	0
0	1	0.83	21.72	0
0	0	0.79	21.72	0
0	1	44.3	44.3	1
1	0	25.5	44.3	1
1	0	7.76	44.3	1
0	0	5.12	44.3	0
0	1	4.73	44.3	0
0	0	3.89	44.3	0
0	1	2.6	44.3	0
0	1	2.44	44.3	0
0	0	1.5	44.3	1
0	0	1.06	44.3	1
0	0	0.79	44.3	0
0	1	0.26	44.3	0
0	1	57.41	57.41	1
0	1	13.27	57.41	1
1	0	12.0	57.41	1
0	0	3.96	57.41	0
0	1	2.92	57.41	0
0	1	2.06	57.41	0
0	1	1.94	57.41	0
0	1	1.72	57.41	0
0	1	1.59	57.41	0
0	1	0.98	57.41	0
0	0	0.55	57.41	0
0	0	0.44	57.41	0
0	1	0.34	57.41	0
0	0	0.3	57.41	0
0	1	0.22	57.41	0
0	1	0.14	57.41	0
0	1	0.09	57.41	0
1	0	34.86	34.86	1
1	0	29.25	34.86	0
0	1	16.16	34.86	1
0	0	6.45	34.86	0
0	0	3.69	34.86	0
0	1	2.54	34.86	0
0	1	1.94	34.86	0
0	0	1.52	34.86	0
0	0	1.11	34.86	0
0	0	1.03	34.86	0
0	0	0.73	34.86	0
0	0	0.66	34.86	0
1	0	21.28	21.28	1
1	0	19.66	21.28	1
0	1	10.91	21.28	0
0	1	9.73	21.28	0
0	0	8.72	21.28	0
0	0	6.35	21.28	0
0	0	4.47	21.28	0
0	1	3.82	21.28	0
0	1	2.89	21.28	0
0	1	2.77	21.28	0
0	0	2.53	21.28	0
0	1	1.95	21.28	0
0	1	1.73	21.28	0
0	0	1.24	21.28	0
0	1	1.04	21.28	0
0	1	0.84	21.28	0
1	0	28.74	28.74	1
0	1	27.14	28.74	0
1	0	14.33	28.74	0
0	0	7.48	28.74	0
0	1	5.88	28.74	0
0	0	5.48	28.74	1
0	1	3.48	28.74	0
0	0	1.68	28.74	0
0	0	1.66	28.74	0
0	0	1.4	28.74	0
0	0	1.36	28.74	0
0	0	1.31	28.74	0
1	0	24.22	24.22	0
1	0	18.42	24.22	0
0	1	16.18	24.22	0
0	0	10.96	24.22	0
0	1	7.2	24.22	1
0	0	4.06	24.22	0
0	0	3.8	24.22	0
0	1	2.56	24.22	0
0	0	2.33	24.22	0
0	1	2.06	24.22	0
0	0	1.74	24.22	0
0	1	1.18	24.22	0
0	1	1.02	24.22	0
0	0	1.02	24.22	0
0	0	0.99	24.22	0
0	0	0.96	24.22	1
0	1	0.64	24.22	0
0	0	0.57	24.22	0
1	0	27.98	27.98	0
0	1	14.1	27.98	0
0	0	12.37	27.98	0
1	0	7.69	27.98	0
0	1	7.08	27.98	0
0	0	6.18	27.98	0
0	1	4.51	27.98	1
0	1	4.06	27.98	0
0	0	3.92	27.98	0
0	0	2.79	27.98	1
0	0	2.77	27.98	0
0	0	2.61	27.98	0
0	1	0.82	27.98	0
0	1	0.81	27.98	0
0	0	0.75	27.98	0
0	1	0.54	27.98	0
0	1	0.34	27.98	0
0	1	0.29	27.98	0
0	1	0.18	27.98	0
0	1	0.11	27.98	0
1	0	51.34	51.34	1
0	1	9.35	51.34	0
0	0	6.74	51.34	0
0	1	6.55	51.34	0
0	1	4.9	51.34	0
0	1	4.53	51.34	1
0	0	3.93	51.34	0
0	0	3.24	51.34	0
0	1	2.72	51.34	1
0	0	2.18	51.34	0
0	1	1.59	51.34	0
0	1	0.84	51.34	0
0	1	0.78	51.34	0
0	1	0.7	51.34	0
0	1	0.52	51.34	0
1	0	37.59	37.59	0
0	1	36.99	37.59	1
0	0	6.65	37.59	0
0	1	5.08	37.59	0
0	0	2.63	37.59	0
0	0	1.84	37.59	0
0	0	1.71	37.59	0
0	1	1.57	37.59	0
0	1	1.48	37.59	0
0	1	1.45	37.59	0
0	0	0.66	37.59	0
0	1	0.63	37.59	0
0	1	0.6	37.59	0
0	0	0.58	37.59	0
0	1	0.46	37.59	0
0	0	38.86	38.86	0
0	1	10.78	38.86	0
0	0	10.28	38.86	0
0	0	8.38	38.86	1
0	0	8.36	38.86	0
0	1	6.63	38.86	0
0	1	5.85	38.86	1
0	1	2.11	38.86	0
0	1	1.95	38.86	0
0	0	1.44	38.86	0
0	1	1.35	38.86	0
0	0	1.08	38.86	0
0	1	1.04	38.86	0
0	0	0.99	38.86	0
0	1	0.83	38.86	0
1	0	26.88	26.88	0
0	1	13.9	26.88	0
0	0	12.56	26.88	0
0	1	9.68	26.88	1
0	0	7.74	26.88	0
0	1	5.82	26.88	0
0	1	5.28	26.88	0
0	1	4.09	26.88	0
0	1	3.63	26.88	1
0	1	2.45	26.88	0
0	0	1.93	26.88	0
0	0	1.83	26.88	0
0	0	1.81	26.88	0
0	0	1.26	26.88	0
0	1	1.08	26.88	0
1	0	27.58	27.58	0
0	1	20.0	27.58	1
0	0	15.33	27.58	0
0	1	8.4	27.58	0
0	1	6.25	27.58	0
0	1	5.54	27.58	0
0	1	3.37	27.58	0
0	1	3.11	27.58	0
0	1	2.64	27.58	1
0	1	1.63	27.58	0
0	0	1.49	27.58	0
0	1	1.31	27.58	1
0	0	1.12	27.58	0
0	1	0.89	27.58	0
0	0	0.58	27.58	0
0	1	0.39	27.58	0
0	0	0.3	27.58	1
1	0	34.39	34.39	0
1	0	21.64	34.39	0
0	0	11.67	34.39	0
0	0	11.37	34.39	1
0	0	2.75	34.39	0
0	0	2.42	34.39	0
0	0	2.15	34.39	0
0	1	1.99	34.39	0
0	0	1.76	34.39	0
0	1	1.5	34.39	0
0	1	1.46	34.39	1
0	1	1.29	34.39	1
0	1	0.91	34.39	0
0	1	0.89	34.39	0
0	1	0.7	34.39	0
0	0	0.67	34.39	0
0	0	0.66	34.39	0
0	1	0.56	34.39	0
0	0	0.39	34.39	0
0	1	0.36	34.39	0
0	1	0.27	34.39	0
0	1	0.11	34.39	0
1	0	36.75	36.75	0
0	0	19.69	36.75	1
0	1	16.92	36.75	0
0	0	4.7	36.75	0
0	0	3.15	36.75	0
0	0	2.38	36.75	0
0	1	1.82	36.75	0
0	0	1.68	36.75	0
0	0	1.66	36.75	0
0	0	1.48	36.75	0
0	0	1.42	36.75	0
0	0	1.4	36.75	0
0	1	1.14	36.75	0
0	1	1.04	36.75	0
0	1	0.94	36.75	0
0	1	0.87	36.75	0
0	1	0.85	36.75	0
0	1	0.52	36.75	0
0	1	0.52	36.75	0
0	0	0.39	36.75	0
0	1	0.36	36.75	0
0	1	0.22	36.75	0
0	1	29.44	29.44	0
1	0	22.51	29.44	0
1	0	13.88	29.44	0
0	0	13.72	29.44	1
0	0	8.55	29.44	1
0	0	2.62	29.44	0
0	0	2.4	29.44	0
0	0	2.05	29.44	0
0	1	1.69	29.44	0
0	1	1.37	29.44	0
0	1	1.01	29.44	0
0	0	0.37	29.44	1
0	1	0.34	29.44	0
1	0	52.31	52.31	1
0	0	11.01	52.31	0
0	1	6.32	52.31	0
0	0	3.91	52.31	0
0	0	3.41	52.31	0
0	1	3.08	52.31	0
0	1	3.02	52.31	0
0	0	2.96	52.31	0
0	0	2.82	52.31	0
0	0	2.3	52.31	0
0	1	2.23	52.31	0
0	1	1.89	52.31	1
0	1	1.43	52.31	0
0	1	1.03	52.31	0
0	1	0.93	52.31	0
0	1	0.46	52.31	0
0	1	0.41	52.31	0
0	0	0.39	52.31	0
0	0	39.55	39.55	1
0	1	16.04	39.55	1
0	0	8.46	39.55	0
0	1	6.53	39.55	0
0	0	5.02	39.55	1
0	0	3.23	39.55	0
0	1	3.06	39.55	0
0	0	2.89	39.55	0
0	0	2.17	39.55	0
0	0	1.96	39.55	0
0	0	1.64	39.55	0
0	0	1.48	39.55	0
0	0	1.2	39.55	0
0	1	1.1	39.55	0
0	1	1.06	39.55	0
0	1	0.77	39.55	0
0	1	0.75	39.55	0
0	1	0.67	39.55	0
0	1	0.54	39.55	0
0	1	0.52	39.55	0
0	0	0.46	39.55	0
0	1	0.3	39.55	0
0	1	0.25	39.55	0
0	1	0.23	39.55	0
0	1	24.46	24.46	1
1	0	23.63	24.46	1
1	0	23.49	24.46	0
0	1	4.56	24.46	0
0	1	4.19	24.46	0
0	0	2.71	24.46	0
0	1	2.02	24.46	0
0	1	1.84	24.46	0
0	0	1.65	24.46	1
0	1	1.22	24.46	0
0	1	1.0	24.46	0
0	1	0.99	24.46	0
0	1	0.98	24.46	0
0	1	0.9	24.46	0
0	1	0.83	24.46	0
0	1	0.82	24.46	0
0	1	0.7	24.46	0
0	1	0.64	24.46	0
0	1	0.49	24.46	0
0	1	0.42	24.46	0
0	1	0.39	24.46	0
0	1	0.37	24.46	0
0	1	0.35	24.46	0
0	1	0.29	24.46	0
0	1	0.27	24.46	0
0	1	0.25	24.46	0
0	1	0.22	24.46	0
0	0	0.17	24.46	0
0	1	33.75	33.75	0
0	1	17.17	33.75	1
0	1	15.71	33.75	0
0	0	7.71	33.75	0
0	0	5.84	33.75	0
0	1	3.97	33.75	0
0	0	2.39	33.75	0
0	0	1.73	33.75	0
0	0	1.47	33.75	0
0	1	1.36	33.75	0
0	1	1.29	33.75	0
0	0	1.14	33.75	0
0	1	0.78	33.75	0
0	1	0.68	33.75	0
0	1	0.65	33.75	0
0	1	0.62	33.75	0
0	0	0.61	33.75	0
0	0	0.55	33.75	0
0	0	0.47	33.75	0
0	1	0.37	33.75	0
0	1	0.23	33.75	0
0	0	0.22	33.75	0
0	1	0.21	33.75	0
0	1	0.21	33.75	0
0	1	0.21	33.75	0
0	0	0.2	33.75	0
0	1	0.18	33.75	0
0	1	0.13	33.75	0
1	0	63.46	63.46	1
0	1	9.39	63.46	0
0	0	6.09	63.46	0
0	0	5.63	63.46	0
0	0	3.04	63.46	0
0	0	2.68	63.46	0
0	1	2.57	63.46	1
0	1	2.3	63.46	0
0	1	1.45	63.46	0
0	1	0.8	63.46	0
0	1	0.75	63.46	0
0	1	0.63	63.46	0
0	1	0.6	63.46	0
0	1	0.55	63.46	0
1	0	44.91	44.91	1
0	0	28.11	44.91	1
0	1	5.76	44.91	1
0	0	5.58	44.91	0
0	0	3.25	44.91	0
0	0	2.64	44.91	0
0	0	2.15	44.91	0
0	1	1.59	44.91	0
0	1	1.52	44.91	0
0	1	1.22	44.91	1
0	0	0.75	44.91	0
0	1	0.67	44.91	0
0	0	0.64	44.91	0
0	1	0.63	44.91	1
0	0	0.52	44.91	0
1	0	32.98	32.98	0
0	1	25.29	32.98	0
1	0	14.9	32.98	1
0	0	10.41	32.98	1
0	0	2.95	32.98	0
0	0	2.37	32.98	0
0	0	2.05	32.98	0
0	1	1.42	32.98	0
0	0	1.14	32.98	0
0	0	0.91	32.98	0
0	0	0.91	32.98	1
0	1	0.63	32.98	0
0	0	0.52	32.98	1
0	0	0.51	32.98	0
0	1	0.49	32.98	0
0	1	0.47	32.98	0
0	1	0.45	32.98	0
0	1	0.35	32.98	0
0	1	0.32	32.98	0
0	1	0.27	32.98	0
0	1	0.23	32.98	0
0	0	0.16	32.98	0
0	1	0.16	32.98	0
1	0	37.7	37.7	1
1	0	21.96	37.7	0
0	1	6.61	37.7	1
0	1	6.3	37.7	0
0	0	3.73	37.7	0
0	0	3.01	37.7	1
0	0	2.82	37.7	0
0	0	2.63	37.7	0
0	1	2.6	37.7	0
0	1	2.56	37.7	0
0	0	2.46	37.7	0
0	0	2.31	37.7	1
0	1	1.64	37.7	0
0	1	0.89	37.7	1
0	1	0.73	37.7	0
0	0	0.51	37.7	0
0	1	0.34	37.7	0
0	1	0.33	37.7	0
0	1	0.31	37.7	0
0	0	0.26	37.7	0
0	1	0.2	37.7	0
1	0	57.29	57.29	1
0	0	11.06	57.29	1
0	0	5.84	57.29	0
0	0	4.18	57.29	0
0	0	4.05	57.29	0
0	0	3.96	57.29	0
0	1	3.56	57.29	0
0	1	1.96	57.29	0
0	1	1.72	57.29	0
0	0	1.7	57.29	0
0	0	1.59	57.29	0
0	1	1.32	57.29	0
0	1	0.99	57.29	0
0	1	0.71	57.29	0
0	0	37.24	37.24	0
0	1	18.36	37.24	1
0	0	10.81	37.24	0
0	1	3.22	37.24	0
0	1	2.89	37.24	0
0	1	2.77	37.24	0
0	0	2.55	37.24	0
0	0	2.38	37.24	0
0	0	2.14	37.24	0
0	0	1.93	37.24	0
0	1	1.92	37.24	0
0	1	1.78	37.24	0
0	0	1.5	37.24	0
0	1	1.46	37.24	0
0	1	1.38	37.24	0
0	1	1.19	37.24	1
0	1	1.1	37.24	0
0	1	0.87	37.24	0
0	0	0.54	37.24	0
0	1	0.51	37.24	0
0	1	0.48	37.24	0
0	1	0.43	37.24	0
0	1	0.39	37.24	0
0	1	0.37	37.24	0
0	1	0.37	37.24	0
0	1	0.31	37.24	0
0	1	0.26	37.24	0
0	0	0.24	37.24	0
0	0	0.23	37.24	0
0	1	0.22	37.24	0
