,Передвиборна програма,ПІБ,Основні відомості,Округ,Наявність(відсутність) заборгованості зі сплати аліментів,Дата та підстава скасування реєстрації кандидата,Дата реєстрації кандидатом,Висування,Область
2831,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20417pd410f01=27.doc,Родикова Марія Вадимівна,"народилася 1 серпня 1988 року в місті Чернігові, громадянка України, протягом останніх п’яти років проживає на території України, освіта вища, заступник голови, Деснянська районна у місті Чернігові рада, член ПОЛІТИЧНОЇ ПАРТІЇ ""НАШ КРАЙ"", проживає в місті Чернігові, судимість відсутня, суб’єкт висування – ПОЛІТИЧНА ПАРТІЯ ""НАШ КРАЙ"".",205,-, ,23.06.2019,"ПОЛІТИЧНА ПАРТІЯ ""НАШ КРАЙ""",Чернігівська область
2832,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=19982pd410f01=27.doc,Сапон Леонід Іванович,"народився 29 березня 1958 року в місті Чернігові, громадянин України, протягом останніх п’яти років проживає на території України, освіта середня спеціальна, пенсіонер, безпартійний, проживає в місті Чернігові, судимість відсутня, самовисування.",205,-, ,24.06.2019,Самовисування,Чернігівська область
2833,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21016pd410f01=27.doc,Семінський Олег Валерійович,"народився 20 грудня 1973 року в Біла Церква Київської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, директор, ТОВ ""Ділайс"", безпартійний, проживає в місті Києві, судимість відсутня, суб’єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",205,-, ,25.06.2019,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",Чернігівська область
2834,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20333pd410f01=27.doc,Ткаченко Володимир Володимирович,"народився 13 березня 1964 року в місті Чернігові, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, проректор з науково-педагогічної роботи та міжнародних зв’язків, Київський національний університет будівництва і архітектури, безпартійний, проживає в місті Києві, судимість відсутня, самовисування.",205,-, ,23.06.2019,Самовисування,Чернігівська область
2835,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20325pd410f01=27.doc,Шерстюк Жанна Володимирівна,"народилася 3 липня 1983 року в селі Трудове Ріпкинського району Чернігівської області, громадянка України, протягом останніх п’яти років проживає на території України, освіта вища, адвокат, член ПОЛІТИЧНОЇ ПАРТІЇ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА"", проживає в місті Чернігові, судимість відсутня, суб’єкт висування – ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА"".",205,-, ,24.06.2019,"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""",Чернігівська область
2836,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21655pd410f01=27.doc,Андреєв Сергій Вікторович,"народився 23 березня 1986 року в місті Києві, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, директор, ТОВ ""Будівельна Компанія ""Сучасні Муніципальні Технології"", член політичної партії Всеукраїнське об’єднання ""Свобода"", проживає в місті Києві, судимість відсутня, суб’єкт висування – політична партія Всеукраїнське об’єднання ""Свобода"".",206,-, ,25.06.2019,"політична партія Всеукраїнське об’єднання ""Свобода""",Чернігівська область
2837,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=19443pd410f01=27.doc,Антошин Вадим Леонідович,"народився 24 листопада 1969 року в місті Харкові, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, фізична особа – підприємець, член Політичної партії ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ"", проживає в місті Чернігові, судимість відсутня, суб’єкт висування – Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ"".",206,-, ,24.06.2019,"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""",Чернігівська область
2838,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21461pd410f01=27.doc,Дем’яненкоОлексій Олексійович,"народився 22 березня 1982 року в місті Чернігові, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, директор, підприємство споживчої кооперації ""Універбаза"", член Політичної партії ""ОПОЗИЦІЙНИЙ БЛОК"", проживає в місті Чернігові, судимість відсутня, суб’єкт висування – Політична партія ""ОПОЗИЦІЙНИЙ БЛОК"".",206,-, ,25.06.2019,"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""",Чернігівська область
2839,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17437pd410f01=27.doc,Косян Сергій Сергійович,"народився 20 жовтня 1989 року в селі Михайлівка Рубежівка Києво-Святошинського району Київської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, регіональний менеджер, ГО ""ПП ""СЛУГА НАРОДУ"", член ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ"", проживає в селі Михайлівка Рубежівка Києво-Святошинського району Київської області, судимість відсутня, самовисування.",206,-, ,22.06.2019,Самовисування,Чернігівська область
2840,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18724pd410f01=27.doc,Ларченко Олександр Миколайович,"народився 11 жовтня 1965 року в селі Локнисте Менського району Чернігівської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, голова, Чернігівська районна рада, член ПОЛІТИЧНОЇ ПАРТІЇ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА"", проживає в урочищі ""Сад Ларченка"" Халявинської сільської ради Чернігівського району Чернігівської області, судимість відсутня, суб’єкт висування – ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА"".",206,-, ,24.06.2019,"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""",Чернігівська область
